 key  value 
13 494.94
14 479.12
16 588.64
18 524.23
48 536.28
49 1190.74
64 505.44
68 459.05
70 672.31
71 458.49
78 501.86
80 1171.33
84 514.67
87 465.91
112 740.26
118 563.66
119 1166.2
128 483.85
129 502.74
140 548.83
142 1143.75
144 465.52
145 540.67
151 479.59
156 479.73
160 10000
180 491.44
184 647.91
185 440.62
192 638.33
196 516.05
204 1150.09
206 469.67
207 492.53
213 432.45
216 422.53
217 623.97
224 10000
242 456.91
248 457.28
256 441.95
262 1117.9
264 447.82
265 1088.8
282 435.58
288 10000
293 569.82
300 594.8
311 410.22
312 468.93
316 436.48
318 547.34
320 452.02
322 398.04
339 445.59
348 440.4
350 525.35
352 618.88
358 425.58
367 413.43
368 1034.39
369 1060.99
383 644.49
384 503.36
408 403.36
409 391.88
410 693.04
416 391.54
417 718.44
419 668.03
424 10000
427 387.73
429 866.01
432 923.52
433 893.81
440 379.46
442 975.24
444 713.66
446 422.5
448 382.36
453 1006.53
480 1064.57
482 478.29
484 949.83
485 399.89
487 366.78
494 843.57
504 762.82
512 377.83
518 921.81
523 790.55
527 370.5
529 819.32
532 382.39
546 359.78
556 350.05
572 441.71
575 345.5
590 418.58
592 340.2
595 372.24
608 339.83
610 395.57
617 349.2
624 333.31
630 322.42
636 10000
638 338.3
640 347.02
659 328.93
666 303.58
680 315.08
688 335.47
690 308.47
694 321.31
703 372.5
715 323.6
719 294.48
724 301.94
728 300.73
736 288.01
745 349.72
764 283.47
768 424.8
780 266.88
788 319.59
790 263.71
792 468.49
797 272.47
800 270.71
806 280.12
808 281.49
813 322.75
816 10000
822 260.19
824 273.39
826 262.41
828 300.6
832 978.98
841 251.9
844 264.18
845 246.08
847 242.78
864 10000
871 243.33
876 234.95
877 231.32
880 226.22
888 222.7
896 427.54
916 239.29
917 280.95
918 206.36
922 257.97
930 218.21
952 299
958 210.1
959 224.09
961 202.24
971 204.75
976 586.76
981 181.77
987 393.51
992 188.28
995 187.33
998 234.94
1004 206.82
1005 568.63
1006 597.62
1008 201.69
1011 185.19
1016 10000
1018 463.32
1020 543.94
1021 417.14
1024 207.55
1028 439.28
1030 166.38
1040 675.72
1041 522.5
1043 213.4
1046 165.33
1047 625.76
1049 485.65
1052 610.85
1054 184.19
1056 164.94
1063 369.8
1068 650.39
1070 162.02
1072 168.58
1078 145.47
1088 10000
1090 347.97
1096 141.81
1100 598.14
1101 161.32
1104 457.25
1107 144.09
1116 700.1
1120 192.39
1129 726.64
1132 216.87
1133 750.95
1139 165.18
1144 304.54
1150 121.6
1152 486.52
1153 258.91
1164 123.94
1184 280.99
1186 124.47
1187 141.68
1192 325.49
1194 120.09
1196 302.79
1208 236.9
1211 103.79
1213 775
1223 151.31
1231 214.2
1241 100.1
1242 237.49
1256 136.68
1264 825.95
1266 83.11
1280 120.78
1286 192.64
1287 116.08
1288 81.32
1294 172.19
1304 464.03
1305 800.02
1306 130.15
1307 99.16
1312 813.3
1325 62.54
1328 230.94
1339 865.34
1340 109.59
1343 65.8
1352 75.8
1376 252.15
1381 62.21
1388 175.54
1390 88.8
1401 41.71
1408 10000
1437 42.31
1440 904.39
1443 45.06
1446 46.11
1472 190.68
1474 20.82
1484 584.12
1486 932.79
1491 25.94
1519 962.08
1536 735.14
1540 990.78
1587 1019.49
1589 0
1599 26.22
1600 1049.09
1708 58.87
1784 492.85
1789 78.82
1792 107.32
1840 100.23
1872 122.44
1910 146.58
2000 181.39
2048 204.23
2087 372.95
2091 276.78
2098 303.64
2114 351.27
2124 329.59
2136 254.44
2143 227.45
2181 397.23
2222 420.31
2288 362.59
2295 444.53
2300 499.94
2301 468.43
2304 681.23
2362 492.67
2367 517.05
2376 541.22
2387 513.81
2393 562.16
2412 537.72
2421 582.98
2432 341.11
2437 612.38
2440 719.56
2443 666.75
2444 693.83
2448 607.66
2453 742.98
2456 636.64
2460 373.4
2462 697.28
2464 430.42
2465 737.26
2468 561.76
2472 621.74
2473 768.48
2474 658.3
2476 689.98
2477 719.51
2478 685.47
2480 659.28
2486 648.74
2488 618.92
2491 792.6
2493 591.41
2496 383.93
2507 584.89
2510 756.01
2512 659.86
2513 822.62
2514 637.34
2518 613.85
2527 614.86
2536 675.33
2552 631.27
2560 635.35
2561 655.05
2592 678.55
