 key  value 
0 1097.8
2 1021.86
4 1138.81
8 842.81
13 1172.45
14 957.13
16 850.28
18 865.39
33 1064.1
48 836.39
49 757.39
64 886.13
68 1209.74
70 905.74
76 819.72
78 825.93
88 813.42
101 935.33
112 975.95
118 825.3
119 732.85
128 1002.22
129 843.9
135 980.31
144 914.33
145 802.31
151 820.11
160 712
170 798.01
176 709.9
178 789.89
184 881.34
185 1191.31
187 958.4
192 871.76
206 776.16
212 886.9
213 937.67
216 1218.2
217 857.4
219 680.87
220 767.7
222 774.17
224 693.29
226 1170.34
252 872.8
253 915.8
256 1039.63
261 887.67
267 1130.36
270 745.51
271 866.02
287 893.95
293 803.25
296 748.22
297 1110.95
300 828.23
304 1040.91
305 751.34
307 752.95
309 652.14
312 746.51
315 1151.59
318 780.77
320 779.22
333 721.46
348 731.04
349 1092.7
350 758.78
372 628.47
376 789.47
378 722.91
380 873.02
381 839.68
384 736.79
394 1053.99
408 765.38
409 816.04
411 849.78
418 701.41
436 605
440 10000
446 702.14
448 1072.55
450 829.27
454 698.58
479 806.2
482 711.72
496 583.81
497 679.97
504 996.25
510 675.7
511 1034.1
515 788.95
546 767.94
564 975.3
565 1014.17
572 675.14
576 1034.45
581 562.8
583 784.77
590 652.01
608 761.88
639 533.82
649 744.65
660 993.67
672 972.66
687 723.38
689 628.56
712 995.64
717 740.96
724 719.58
742 490.9
752 10000
762 694.57
763 913.07
768 642.53
769 952.85
772 1145.48
773 932.66
780 891.85
784 935.12
786 604.83
788 673.51
808 1219.19
814 696.78
819 460.4
832 946.64
834 439.92
844 1152.34
846 870.5
848 1003.61
854 737.16
856 828.09
857 627.85
859 650.49
864 437.85
873 605.32
875 762.6
877 848.66
879 568.78
881 670.97
884 806.56
886 715.75
896 544.91
908 410.86
916 785.94
917 693.23
944 705.72
949 584.35
951 541.21
967 385.78
976 377.47
978 422.93
979 518.9
987 562.09
991 606.35
1006 348.59
1008 789.42
1013 323.26
1019 627.24
1024 1155.82
1026 369.91
1032 343.02
1033 652.55
1051 297.7
1056 1012.6
1062 398.6
1064 724.15
1065 539.09
1068 328.43
1069 676.44
1072 883.48
1074 469.61
1075 447.19
1076 492.15
1088 344.62
1089 516.23
1096 989.47
1098 249.42
1100 381.86
1102 704.35
1103 274.91
1106 313.64
1111 769.99
1120 792.4
1131 727.31
1136 573.37
1137 747.08
1139 816.62
1151 293.97
1172 837.3
1177 219.32
1202 864.45
1232 278.09
1238 193.39
1244 264.85
1264 168.94
1280 1078.15
1300 119.72
1303 146.23
1316 242.45
1321 899.83
1343 924.84
1368 90.87
1379 218.52
1429 190.27
1443 960.41
1468 146.58
1472 820.55
1474 980.91
1476 431.32
1478 118.24
1482 50.85
1494 93.34
1536 348.41
1574 64.44
1587 22.21
1589 1016.17
1600 0
1613 41.28
1730 27.27
1781 51.17
1792 958.65
1852 74.2
1899 95.56
1980 117.22
2048 921.42
2082 157.74
2137 181.49
2184 206.57
2215 223.98
2257 253.25
2304 475.43
2322 277.92
2353 301.55
2402 327.04
2410 353.03
2439 381.19
2443 513.63
2444 493.31
2448 578.57
2451 404.55
2464 10000
2466 393.33
2472 561.91
2475 537.59
2476 515.54
2477 472.99
2478 582.77
2480 556.58
2486 546.04
2488 608.23
2490 462.48
2491 443.51
2495 417.65
2506 445.65
2508 617.09
2510 480.59
2512 557.16
2513 469.54
2514 654.91
2518 631.42
2527 642.36
2536 572.63
2552 658.77
2560 738.53
2561 682.55
2592 706.05
