 key  value 
13 1012.04
14 910.622
16 881.782
18 894.452
48 870.742
49 1204.97
64 904.842
68 1016.31
70 940.092
71 889.992
78 860.282
80 1183.05
86 1178.41
88 847.772
96 883.142
109 985.192
112 1010.3
118 856.802
119 1178.55
128 912.002
129 872.962
144 876.362
145 833.812
148 889.852
150 965.822
151 849.172
160 1157.7
170 832.362
176 1155.6
178 824.242
184 915.692
185 997.882
191 1147.77
206 810.512
212 866.942
213 863.952
216 1010.52
217 891.752
219 1126.57
220 802.052
222 805.672
224 1138.99
226 976.912
243 938.852
255 1125.92
258 826.022
264 801.112
267 936.932
270 779.862
283 915.832
288 1108.45
293 837.602
296 782.572
297 917.522
300 862.582
304 873.602
305 782.842
307 787.302
309 1097.84
311 841.722
315 958.162
318 815.122
320 813.192
333 752.962
348 765.392
349 899.272
350 793.132
368 1184.13
372 1074.17
374 773.422
378 757.262
384 771.142
386 889.732
392 948.907
394 868.412
397 750.032
418 735.762
427 819.232
436 1050.7
440 1000.72
441 723.272
444 981.442
446 736.492
448 879.122
468 858.772
482 746.072
492 798.832
496 1029.51
497 714.322
511 848.522
516 722.702
545 700.092
555 700.032
560 906.567
565 828.592
572 709.492
576 838.022
581 1008.5
584 10000
588 777.652
590 686.362
609 753.292
630 819.182
639 979.522
658 672.422
660 808.092
672 787.082
689 662.912
704 1154.35
709 732.412
712 798.842
720 10000
726 777.792
730 708.472
736 715.152
742 936.602
743 649.442
768 661.242
769 767.272
773 747.082
786 639.182
797 681.992
811 748.902
815 625.712
819 906.102
821 726.892
832 10000
834 885.622
840 659.212
879 603.132
894 705.482
896 602.902
905 603.042
908 856.562
916 631.592
918 682.132
923 607.242
935 581.132
949 580.372
967 831.482
987 558.112
998 578.482
1008 604.252
1010 660.122
1020 560.492
1021 558.282
1024 852.217
1028 533.822
1030 638.562
1032 788.722
1037 557.062
1065 535.112
1089 512.252
1106 759.342
1111 551.562
1120 573.972
1123 617.332
1131 536.782
1137 528.652
1151 739.672
1153 514.872
1182 489.162
1203 467.082
1235 491.242
1240 888.247
1242 501.542
1244 710.552
1256 610.122
1257 470.472
1261 480.742
1280 764.407
1283 446.692
1316 688.152
1364 881.527
1365 450.382
1369 422.452
1375 447.422
1379 664.222
1395 426.322
1408 655.562
1418 429.002
1428 425.672
1429 635.972
1438 400.572
1456 413.962
1462 377.452
1468 592.282
1478 563.942
1488 821.317
1494 539.042
1497 401.672
1506 406.192
1532 382.702
1536 356.872
1552 379.072
1574 510.142
1584 541.812
1585 353.562
1587 437.122
1589 662.007
1599 635.217
1600 466.722
1608 585.69
1613 486.982
1616 706.167
1630 413.792
1644 432.012
1648 463.822
1650 573.067
1652 351.732
1653 356.472
1658 333.582
1663 360.202
1665 615.227
1675 337.472
1679 405.152
1683 551.647
1686 333.872
1688 313.112
1695 595.017
1721 384.632
1750 357.182
1783 287.772
1791 529.937
1806 373.932
1811 311.072
1818 288.972
1826 265.992
1831 351.212
1844 506.707
1854 329.832
1897 306.022
1920 705.207
1929 240.802
1931 485.807
1933 323.342
1936 276.252
1950 266.742
1952 439.697
1955 218.032
1962 296.072
1968 244.162
1972 463.637
1984 443.367
1988 278.752
2016 324.822
2023 250.572
2032 421.607
2048 513.487
2074 270.232
2080 397.237
2081 220.052
2084 527.357
2085 195.862
2088 292.172
2094 197.382
2106 199.112
2112 175.992
2116 244.722
2124 369.837
2128 270.892
2139 399.057
2140 224.862
2144 312.717
2158 324.757
2163 348.227
2176 154.622
2181 303.017
2188 877.227
2189 147.322
2192 510.677
2195 174.012
2198 219.772
2203 168.642
2208 778.627
2216 149.232
2220 858.617
2221 193.642
2222 275.017
2224 130.632
2225 126.772
2229 146.752
2261 248.472
2271 101.632
2287 125.122
2292 117.722
2295 268.482
2304 81.892
2306 102.162
2311 92.092
2324 760.747
2325 221.292
2327 77.512
2347 197.122
2351 54.952
2364 76.822
2368 680.067
2371 66.602
2376 148.962
2389 42.452
2400 894.387
2401 55.942
2404 67.622
2405 31.632
2408 172.782
2416 186.352
2420 33.512
2427 8.312
2432 706.557
2434 124.252
2440 64.572
2443 35.692
2444 38.842
2448 100.632
2453 87.992
2456 74.958
2462 29.432
2464 855.717
2465 82.272
2472 83.972
2473 113.492
2475 59.652
2476 0
2477 51.662
2478 104.832
2480 78.642
2486 68.102
2491 137.612
2496 749.377
2508 139.152
2510 101.022
2512 79.222
2513 167.632
2514 176.972
2518 153.482
2527 164.422
2536 94.692
2552 180.832
2560 260.592
2561 204.612
2592 228.112
