 key  value 
0 543.36
2 467.42
4 584.37
8 204.22
10 433.31
12 150.38
13 618.01
14 391.32
16 24.98
18 235.35
22 315.7
31 279.59
32 358.07
33 509.66
35 59.46
36 101.88
40 811.41
43 161.92
44 48.56
47 72.54
48 110.81
49 718.23
51 140.47
54 127.53
58 83.7
64 299.47
68 660.44
70 157.09
76 168.83
78 190.76
79 23.6
96 71.76
97 36.79
108 637.63
116 95.05
118 0
119 693.69
128 454.73
129 213.86
140 29.06
142 671.24
145 22.67
192 120.19
198 24.96
203 47.95
222 46.51
256 510.43
262 645.39
265 616.29
292 723.16
293 97.31
300 122.29
305 69.49
312 105.29
318 74.83
320 231.95
352 146.37
368 561.88
369 588.48
383 171.98
400 115.93
410 220.53
416 423.21
417 245.93
419 195.52
424 875.41
429 393.5
433 421.3
442 502.73
448 561.31
453 534.02
484 477.32
494 371.06
503 138.94
504 290.31
512 650.92
518 449.3
523 318.04
529 346.81
545 161.02
572 161.93
640 271.14
658 183.02
683 206.03
689 212.56
733 229.81
768 240.96
775 259.17
786 248.58
832 506.47
857 278.75
859 301.39
879 293.48
881 321.87
888 596.61
893 317.19
896 341.03
944 356.62
951 317.89
960 339.46
969 379.21
985 360.41
1000 371.6
1005 461.23
1006 490.22
1008 439.19
1021 340.39
1024 727.78
1028 362.53
1032 1011.75
1034 437.71
1036 689.61
1037 405.35
1040 568.32
1047 518.36
1056 620.31
1065 364.9
1068 542.99
1072 516.97
1074 384.89
1075 413.02
1104 398.06
1111 442.31
1116 592.7
1119 387.75
1120 464.72
1128 777.03
1129 619.24
1132 758.55
1133 643.55
1136 416.43
1139 488.94
1142 411.32
1152 427.33
1172 509.62
1182 420.71
1200 482.64
1202 536.77
1203 442.52
1213 667.6
1229 447.07
1264 718.55
1280 700.75
1283 465.1
1304 469.65
1305 692.62
1321 572.15
1339 757.94
1343 597.16
1359 493.86
1369 502.68
1408 10000
1438 524.57
1440 796.99
1443 632.73
1456 516.69
1462 548.75
1474 653.23
1480 771.94
1486 825.39
1489 539.42
1519 854.68
1527 563.36
1528 571.74
1536 649.77
1540 883.38
1584 1032.49
1585 587.39
1587 912.09
1589 688.49
1600 941.69
1611 609.91
1626 595.13
1632 585.77
1664 622.29
1686 615.23
1711 645.32
1719 632.74
1744 780.45
1749 653.21
1755 637.56
1783 669.08
1792 681.39
1818 664.11
1824 665.81
1826 689.52
1829 675.9
1885 704.84
1912 687.04
1918 727.7
1920 845.86
1969 726.11
1985 723.06
2014 749.55
2025 778.22
2033 754.41
2048 766.74
2067 745.21
2108 842.15
2109 778.49
2112 800.18
2138 769.5
2149 803.59
2175 793.95
2189 823.41
2216 826.07
2240 974.42
2247 816.59
2250 844.88
2266 867.8
2272 844.17
2286 870.25
2287 863.51
2295 839.42
2300 863.15
2301 863.32
2304 896.68
2321 886.98
2327 894.96
2330 906.83
2351 919.37
2355 928.9
2357 911.09
2362 887.56
2384 996.66
2387 908.7
2389 941.47
2392 953.6
2399 934.97
2412 932.61
2416 1014.25
2418 959.13
2424 963.37
2427 978.73
2430 990.26
2432 964.3
2444 992.1
2456 981.72
2460 996.59
2462 999.85
2464 10000
2465 1001.1
2468 956.65
2472 983.25
2473 1012.6
2476 1014.33
2477 1022.08
2478 1040.48
2480 1014.29
2486 1003.75
2488 1003.94
2491 1036.72
2493 986.3
2496 1007.12
2507 979.78
2510 1019.85
2512 1014.87
2513 1066.74
2514 1032.23
2518 1008.74
2527 1009.75
2536 1030.34
2552 1026.16
2560 1030.24
2561 1049.94
2592 1073.44
