 key  value 
13 1072.38
14 948.98
16 908.8
18 921.47
48 897.76
49 1130.72
64 931.86
68 1076.65
70 967.11
71 928.35
78 887.3
80 1108.8
86 1104.16
88 874.79
96 910.16
109 1045.53
112 1037.32
118 883.82
119 1104.3
128 946.39
129 899.98
144 910.75
145 860.83
148 916.87
150 1026.16
151 876.19
160 1083.45
170 859.38
176 1081.35
178 851.26
184 942.71
185 1058.22
191 1073.52
206 837.53
212 896.28
213 902.31
216 1057.65
217 918.77
219 1052.32
220 829.07
222 832.69
224 1064.74
226 1037.25
243 999.19
255 1051.67
258 853.04
264 828.13
267 997.27
270 806.88
283 976.17
288 1034.2
293 864.62
296 809.59
297 977.86
300 889.6
304 933.94
305 809.86
307 814.32
309 1023.59
311 880.08
315 1018.5
318 842.14
320 840.21
333 779.98
348 792.41
349 959.61
350 820.15
368 1109.88
372 999.918
374 800.44
378 784.28
384 798.16
386 950.07
392 996.035
394 928.75
397 777.05
418 762.78
427 857.59
436 976.448
440 1047.85
441 750.29
444 1008.46
446 763.51
448 939.46
468 919.11
482 773.09
492 837.19
496 955.258
497 741.34
511 908.86
516 749.72
545 727.11
555 727.05
560 953.695
565 888.93
572 736.51
576 898.36
581 934.248
584 10000
588 816.01
590 713.38
609 791.65
630 879.52
639 905.268
658 699.44
660 868.43
672 847.42
689 689.93
704 10000
709 770.77
712 859.18
720 10000
726 838.13
730 746.83
736 775.49
742 862.348
743 676.46
768 688.26
769 827.61
773 807.42
786 666.2
797 720.35
811 809.24
815 652.73
819 831.848
821 787.23
832 10000
834 811.368
840 697.57
879 630.15
894 765.82
896 629.92
905 630.06
908 782.308
916 669.95
918 742.47
923 645.6
935 608.15
949 607.39
967 757.228
987 585.13
998 616.84
1008 664.59
1010 720.46
1020 587.51
1021 585.3
1024 899.345
1028 560.84
1030 698.9
1032 714.468
1037 595.42
1065 562.13
1089 539.27
1106 685.088
1111 611.9
1120 634.31
1123 677.67
1131 575.14
1137 588.99
1151 665.418
1153 553.23
1182 516.18
1203 494.1
1235 529.6
1240 935.375
1242 561.88
1244 636.298
1256 661.42
1257 508.83
1261 541.08
1280 811.535
1283 473.71
1316 613.898
1364 928.655
1365 510.72
1369 449.47
1375 485.78
1379 589.968
1395 464.68
1408 571.858
1418 489.34
1428 453.75
1429 561.718
1438 427.59
1462 404.47
1496 810.065
1497 440.03
1500 503.05
1501 538.608
1506 466.53
1532 443.04
1536 383.89
1543 514.358
1552 417.43
1584 468.348
1585 380.58
1589 709.135
1599 682.345
1600 405.06
1638 481.388
1648 408.06
1650 620.195
1652 378.75
1653 394.83
1658 360.6
1663 420.54
1665 662.355
1672 679.745
1673 380.85
1675 397.81
1680 467.21
1683 598.775
1686 372.23
1688 340.13
1695 642.145
1728 834.985
1741 455.168
1742 432.888
1776 543.135
1781 351.47
1783 314.79
1784 343.84
1791 577.065
1811 371.41
1816 772.885
1818 349.31
1819 320.03
1826 293.01
1832 331.57
1844 553.835
1875 410.828
1888 269.73
1901 379.898
1904 269.48
1917 303.43
1920 752.335
1929 267.82
1931 532.935
1936 282.36
1943 291.81
1948 685.845
1950 327.08
1952 486.825
1955 245.05
1968 304.5
1970 276.14
1971 267.61
1972 510.765
1984 490.495
1987 357.508
2016 270.16
2026 325.828
2028 300.678
2029 347.448
2032 468.735
2048 560.615
2061 237.61
2066 248.78
2072 285.128
2080 444.365
2081 280.39
2084 574.485
2085 222.88
2088 220.72
2094 257.72
2096 736.045
2109 212.35
2112 203.01
2117 279.806
2124 416.965
2139 446.185
2144 359.845
2158 371.885
2163 395.355
2176 181.64
2181 350.145
2184 264.806
2188 924.355
2189 174.34
2192 557.805
2194 183.76
2195 234.35
2200 195.09
2208 825.755
2210 168.55
2215 242.946
2216 209.57
2220 905.745
2222 322.145
2224 162.13
2225 153.79
2240 844.345
2261 295.6
2271 128.65
2284 140.38
2291 213.596
2295 315.61
2297 139.09
2304 113.39
2307 115.13
2308 191.076
2324 807.875
2325 268.42
2327 104.53
2347 244.25
2351 81.97
2359 87.28
2363 164.216
2368 727.195
2374 89.33
2376 196.09
2377 138.116
2384 103.24
2388 63.1
2389 61.74
2400 941.515
2404 56.53
2408 219.91
2416 100.92
2430 36.11
2432 753.685
2434 171.38
2439 112.436
2440 33.07
2443 82.82
2444 62.5
2448 147.76
2451 87.906
2453 10.51
2464 902.845
2471 61.046
2472 131.1
2473 28.06
2475 106.78
2476 84.73
2477 44.47
2478 151.96
2480 125.77
2486 115.23
2488 177.42
2490 33.96
2491 52.18
2496 796.505
2508 186.28
2510 0
2512 126.35
2513 82.2
2514 224.1
2518 200.61
2527 211.55
2536 141.82
2552 227.96
2560 307.72
2561 251.74
2592 275.24
